Order_ID,Customer_ID,Order_Date,Ship_Date,Shipper_ID,Sales
CA-2018-112515,AS-10225,2018-09-17,2018-09-21,104,10.78
CA-2018-112529,SC-20770,2018-11-19,2018-11-21,101,31.78
CA-2018-112536,SG-20890,2018-05-18,2018-05-23,103,2
CA-2018-112725,EH-14125,2018-01-30,2018-02-06,103,8.82
CA-2018-112753,CC-12670,2018-06-18,2018-06-23,103,38.88
CA-2018-112774,RC-19960,2018-09-11,2018-09-12,101,34.5
CA-2018-112809,RA-19915,2018-08-18,2018-08-22,103,6.74
CA-2018-112844,SP-20620,2018-11-13,2018-11-16,104,43.6
CA-2018-112865,BH-11710,2018-05-18,2018-05-22,103,36.05
CA-2018-112900,KL-16645,2018-04-09,2018-04-12,104,478.24
CA-2018-112956,TH-21550,2018-08-21,2018-08-27,103,25.16
CA-2018-112984,EH-14185,2018-09-16,2018-09-18,104,20.54
CA-2018-113075,MC-18100,2018-09-02,2018-09-06,103,40.68
CA-2018-113208,ML-18040,2018-03-26,2018-04-02,103,60.84
CA-2018-113355,SJ-20215,2018-12-01,2018-12-05,103,219.8
CA-2018-113418,CM-12655,2018-10-01,2018-10-03,101,1704.89
CA-2018-113453,CM-12160,2018-10-21,2018-10-28,103,71.38
CA-2018-113460,KN-16390,2018-11-07,2018-11-09,104,272.97
CA-2018-113474,TM-21490,2018-03-30,2018-03-31,101,325.86
CA-2018-113481,AS-10045,2018-01-02,2018-01-04,101,15.66
CA-2018-113530,BC-11125,2018-05-19,2018-05-21,104,3.52
CA-2018-113558,PH-18790,2018-10-21,2018-10-26,103,45.7
CA-2018-113572,FP-14320,2018-11-07,2018-11-11,103,7.88
CA-2018-113670,RS-19765,2018-10-15,2018-10-17,101,204.95
CA-2018-113705,LC-16870,2018-03-27,2018-03-29,104,8.26
CA-2018-113873,KE-16420,2018-11-13,2018-11-19,103,61.79
CA-2018-113908,KN-16390,2018-06-03,2018-06-09,103,45.36
CA-2018-114055,MH-18115,2018-12-25,2018-12-29,104,3.62
CA-2018-114216,RK-19300,2018-09-02,2018-09-06,103,12.19
CA-2018-114258,EM-13825,2018-11-05,2018-11-10,104,492.77
CA-2018-114370,BN-11470,2018-03-14,2018-03-17,104,49.62
CA-2018-114412,AA-10480,2018-04-15,2018-04-20,103,15.55
CA-2018-114440,TB-21520,2018-09-14,2018-09-17,104,19.05
CA-2018-114524,EG-13900,2018-03-31,2018-04-05,104,13.47
CA-2018-114552,Dl-13600,2018-09-02,2018-09-08,103,15.07
CA-2018-114636,GA-14725,2018-08-25,2018-08-29,103,192.16
CA-2018-114804,BF-11020,2018-10-17,2018-10-19,104,52.79
CA-2018-115070,MG-18205,2018-04-10,2018-04-14,104,4.42
CA-2018-115105,BD-11770,2018-02-06,2018-02-11,103,240.78
CA-2018-115119,SC-20440,2018-10-26,2018-10-30,103,61.54
CA-2018-115154,RS-19420,2018-01-08,2018-01-11,101,892.98
CA-2018-115175,MC-17575,2018-08-07,2018-08-12,103,244.55
CA-2018-115322,ZC-21910,2018-05-11,2018-05-16,104,43.92
CA-2018-115364,OT-18730,2018-06-26,2018-07-02,103,83.76
CA-2018-115427,EB-13975,2018-12-30,2019-01-03,103,13.9
CA-2018-115448,MH-18025,2018-11-11,2018-11-14,101,88.92
CA-2018-115546,AH-10465,2018-05-14,2018-05-18,103,22.58
CA-2018-115602,DJ-13630,2018-12-18,2018-12-24,103,3.2
CA-2018-115651,NS-18640,2018-07-09,2018-07-12,101,8.84
CA-2018-115777,DO-13645,2018-08-19,2018-08-24,103,19.44
CA-2018-115805,KW-16435,2018-07-31,2018-07-31,102,36.79
CA-2018-115882,DB-13555,2018-09-14,2018-09-17,101,74.35
CA-2018-115931,JM-15655,2018-12-22,2018-12-26,103,4.17
CA-2018-115994,BT-11305,2018-01-28,2018-01-31,104,37.74
CA-2018-116113,JW-15220,2018-10-02,2018-10-06,104,10.16
CA-2018-116127,SB-20185,2018-06-25,2018-06-27,104,400.78
CA-2018-116204,VW-21775,2018-02-11,2018-02-14,104,21.34
CA-2018-116225,SV-20935,2018-11-05,2018-11-09,103,390.75
CA-2018-116288,BS-11380,2018-03-12,2018-03-17,103,242.94
CA-2018-116358,KM-16225,2018-11-02,2018-11-06,103,18.24
CA-2018-116498,KA-16525,2018-05-30,2018-06-03,103,35.1
CA-2018-116519,CR-12730,2018-10-13,2018-10-15,101,904.9
CA-2018-116645,ME-17725,2018-11-30,2018-12-04,103,155.94
CA-2018-116680,PK-19075,2018-09-04,2018-09-06,104,13.34
CA-2018-116715,VW-21775,2018-12-02,2018-12-05,101,8.56
CA-2018-116855,AI-10855,2018-12-17,2018-12-21,103,504.9
CA-2018-116939,AG-10900,2018-09-25,2018-09-29,103,177.55
CA-2018-116946,TS-21505,2018-12-19,2018-12-23,103,13.36
CA-2018-116953,SV-20935,2018-04-24,2018-04-25,101,552
CA-2018-116988,PW-19030,2018-06-27,2018-06-29,104,19.44
CA-2018-117009,BK-11260,2018-09-22,2018-09-28,103,21.96
CA-2018-117023,JW-15955,2018-08-07,2018-08-12,103,11.68
CA-2018-117044,HA-14920,2018-09-11,2018-09-13,104,10.53
CA-2018-117079,JR-15700,2018-10-23,2018-10-27,103,863.88
CA-2018-117114,CY-12745,2018-10-31,2018-11-05,103,9.91
CA-2018-117128,BF-11080,2018-12-05,2018-12-08,104,11.07
CA-2018-117156,TB-21055,2018-03-21,2018-03-23,104,8.86
CA-2018-117198,BG-11035,2018-08-31,2018-09-05,103,659.9
CA-2018-117212,BT-11530,2018-02-26,2018-02-28,104,23.12
CA-2018-117240,CP-12340,2018-07-23,2018-07-28,103,13.13
CA-2018-117261,TH-21235,2018-09-04,2018-09-10,103,54.32
CA-2018-117324,JP-15520,2018-12-08,2018-12-13,103,27.52
CA-2018-117394,MM-17920,2018-09-04,2018-09-10,103,19.04
CA-2018-117401,PP-18955,2018-05-18,2018-05-22,104,43.19
CA-2018-117422,FC-14245,2018-10-21,2018-10-25,103,4.06
CA-2018-117436,LW-17125,2018-06-08,2018-06-14,103,10.36
CA-2018-117443,JB-15400,2018-12-23,2018-12-25,104,13.84
CA-2018-117457,KH-16510,2018-12-08,2018-12-12,103,9.68
CA-2018-117485,BD-11320,2018-09-23,2018-09-29,103,291.96
CA-2018-117513,BT-11395,2018-03-03,2018-03-08,103,399.67
CA-2018-117632,CS-12175,2018-05-12,2018-05-18,103,7.77
CA-2018-117653,MO-17500,2018-10-19,2018-10-23,103,91.28
CA-2018-117667,MS-17980,2018-12-04,2018-12-09,103,13.39
CA-2018-117695,PW-19030,2018-08-05,2018-08-08,101,13.76
CA-2018-117702,LS-16975,2018-11-28,2018-12-04,103,1.64
CA-2018-117807,DK-13090,2018-10-01,2018-10-07,103,104.85
CA-2018-117821,HG-15025,2018-06-12,2018-06-16,103,63.92
CA-2018-117863,TS-21340,2018-05-18,2018-05-23,103,3.05
CA-2018-117870,JH-15820,2018-01-27,2018-01-30,104,14.02
CA-2018-117926,AS-10225,2018-12-08,2018-12-12,104,69.48
CA-2018-117933,RF-19840,2018-12-24,2018-12-29,103,35.91
CA-2018-117947,NG-18355,2018-08-18,2018-08-23,104,9.94
CA-2018-118003,DO-13645,2018-12-04,2018-12-10,103,12.99
CA-2018-118017,LC-16870,2018-12-03,2018-12-06,104,10.32
CA-2018-118122,GG-14650,2018-11-17,2018-11-24,103,13.9
CA-2018-118136,BB-10990,2018-09-16,2018-09-17,101,5.98
CA-2018-118199,LB-16795,2018-05-09,2018-05-11,101,66.96
CA-2018-118213,AB-10060,2018-11-05,2018-11-07,101,4.41
CA-2018-118346,PO-19180,2018-07-23,2018-07-24,101,399.95
CA-2018-118360,JC-15775,2018-04-01,2018-04-07,103,42.93
CA-2018-118367,LO-17170,2018-10-28,2018-11-02,104,47.98
CA-2018-118402,JO-15280,2018-09-29,2018-10-04,103,243.92
CA-2018-118437,PF-19165,2018-06-17,2018-06-21,104,14.03
CA-2018-118521,LF-17185,2018-02-16,2018-02-20,103,37.94
CA-2018-118542,CC-12550,2018-12-01,2018-12-05,103,10.13
CA-2018-118577,XP-21865,2018-10-06,2018-10-11,103,6.48
CA-2018-118640,CS-11950,2018-07-20,2018-07-26,103,8.79
CA-2018-118668,FW-14395,2018-01-02,2018-01-04,104,16.59
CA-2018-118724,AR-10825,2018-07-21,2018-07-25,104,3.52
CA-2018-118731,LP-17080,2018-11-20,2018-11-22,104,42.6
CA-2018-118773,TP-21415,2018-02-09,2018-02-14,103,3.98
CA-2018-118857,AH-10075,2018-04-15,2018-04-18,101,196.45
CA-2018-118864,KH-16690,2018-06-15,2018-06-19,104,119.96
CA-2018-118885,JG-15160,2018-12-29,2019-01-02,103,302.38
CA-2018-118892,TP-21415,2018-08-17,2018-08-22,104,4416.17
CA-2018-119004,JM-15250,2018-11-23,2018-11-28,103,3.3
CA-2018-119011,LR-17035,2018-08-20,2018-08-25,103,17.22
CA-2018-119193,SK-19990,2018-12-22,2018-12-24,101,1.64
CA-2018-119284,TS-21205,2018-06-15,2018-06-20,103,31.17
CA-2018-119305,SW-20275,2018-11-30,2018-12-04,103,173.8
CA-2018-119389,BG-11740,2018-04-17,2018-04-19,101,60.31
CA-2018-119424,SB-20185,2018-06-12,2018-06-14,104,19.44
CA-2018-119452,CL-12565,2018-03-21,2018-03-27,103,1805.88
CA-2018-119494,JE-15610,2018-11-09,2018-11-13,103,523.39
CA-2018-119564,PL-18925,2018-12-15,2018-12-20,103,22.77
CA-2018-119578,JG-15310,2018-12-22,2018-12-27,104,220.98
CA-2018-119655,CV-12295,2018-04-20,2018-04-24,103,36.56
CA-2018-119669,TP-21130,2018-01-24,2018-01-30,103,5.67
CA-2018-119746,CM-12385,2018-11-23,2018-11-27,103,6.46
CA-2018-119809,YS-21880,2018-08-18,2018-08-25,103,65.94
CA-2018-120019,NG-18355,2018-02-16,2018-02-21,103,14.99
CA-2018-120061,SR-20425,2018-11-02,2018-11-07,104,155.37
CA-2018-120168,TB-21625,2018-05-25,2018-05-25,102,3.29
CA-2018-120222,LL-16840,2018-04-25,2018-05-02,103,19.05
CA-2018-120327,WB-21850,2018-11-11,2018-11-16,103,45.92
CA-2018-120376,TP-21130,2018-12-22,2018-12-25,101,84.99
CA-2018-120404,KH-16330,2018-11-20,2018-11-24,104,2.97
CA-2018-120614,SM-20950,2018-05-30,2018-06-04,103,37.52
CA-2018-120705,MG-17875,2018-09-05,2018-09-11,103,147.18
CA-2018-120719,SJ-20125,2018-03-23,2018-03-26,101,34.76
CA-2018-120761,AB-10150,2018-09-04,2018-09-08,103,91.96
CA-2018-120894,JL-15130,2018-04-28,2018-05-02,103,28.08
CA-2018-120936,CA-12310,2018-12-17,2018-12-21,103,13.98
CA-2018-120999,LC-16930,2018-09-10,2018-09-15,103,147.17
CA-2018-121027,HW-14935,2018-08-18,2018-08-22,103,843.9
CA-2018-121048,TC-21295,2018-07-14,2018-07-18,103,4.45
CA-2018-121083,JF-15190,2018-07-09,2018-07-15,103,119.04
CA-2018-121125,MG-17890,2018-05-30,2018-06-03,103,13.59
CA-2018-121160,FM-14290,2018-11-04,2018-11-04,102,1.41
CA-2018-121195,NS-18505,2018-12-24,2018-12-27,101,264.32
CA-2018-121216,MM-17920,2018-12-23,2018-12-25,104,28.67
CA-2018-121293,JC-15775,2018-07-25,2018-07-28,104,20.1
CA-2018-121300,MG-17680,2018-09-29,2018-09-29,102,8.45
CA-2018-121314,BE-11410,2018-09-23,2018-09-26,101,251.64
CA-2018-121398,FH-14365,2018-12-25,2018-12-29,103,153.55
CA-2018-121412,BG-11695,2018-09-23,2018-09-27,103,29.33
CA-2018-121419,TC-21475,2018-04-02,2018-04-04,101,360
CA-2018-121468,KD-16345,2018-11-19,2018-11-20,101,31.97
CA-2018-121489,CM-11815,2018-08-21,2018-08-25,104,33.18
CA-2018-121503,FH-14275,2018-07-03,2018-07-06,104,273.9
CA-2018-121538,RH-19495,2018-11-28,2018-12-01,101,88.77
CA-2018-121580,ML-17410,2018-05-29,2018-06-04,103,6.24
CA-2018-121615,DL-12925,2018-11-03,2018-11-09,103,8.56
CA-2018-121643,AB-10105,2018-05-18,2018-05-20,101,344.7
CA-2018-121678,BM-11650,2018-11-16,2018-11-20,104,1.82
CA-2018-121706,BM-11140,2018-02-26,2018-03-02,103,356.79
CA-2018-121741,YC-21895,2018-12-26,2018-12-26,102,750.68
CA-2018-121790,LP-17095,2018-01-30,2018-02-06,103,9.34
CA-2018-121804,LP-17095,2018-03-03,2018-03-08,103,72.8
CA-2018-121818,JH-15430,2018-11-20,2018-11-21,101,23.97
CA-2018-121839,MH-18115,2018-09-24,2018-09-28,103,1169.69
CA-2018-121853,DB-13660,2018-09-23,2018-09-29,103,72.96
CA-2018-121888,CL-11890,2018-09-15,2018-09-17,104,16.28
CA-2018-121909,EA-14035,2018-07-31,2018-08-05,103,54.82
CA-2018-122007,JK-15325,2018-03-18,2018-03-20,104,90.86
CA-2018-122028,CK-12205,2018-08-18,2018-08-25,103,10.78
CA-2018-122035,EM-13825,2018-07-20,2018-07-25,103,14.62
CA-2018-122056,PG-18895,2018-06-13,2018-06-17,103,181.86
CA-2018-122077,JF-15295,2018-05-19,2018-05-25,103,13.22
CA-2018-122105,CJ-12010,2018-06-24,2018-06-28,103,95.92
CA-2018-122112,CA-11965,2018-09-25,2018-09-29,103,24.45
CA-2018-122154,SA-20830,2018-04-09,2018-04-11,101,15.12
CA-2018-122175,CA-12775,2018-05-12,2018-05-14,104,6.16
CA-2018-122196,CA-12265,2018-09-22,2018-09-24,101,391.98
CA-2018-122280,SH-20395,2018-09-10,2018-09-10,102,18.76
CA-2018-122308,MV-17485,2018-03-24,2018-03-28,103,271.76
CA-2018-122364,FA-14230,2018-09-24,2018-09-29,103,506.28
CA-2018-122490,TT-21070,2018-11-13,2018-11-18,103,8.64
CA-2018-122504,DB-13270,2018-11-07,2018-11-12,104,59.97
CA-2018-122539,SC-20305,2018-12-01,2018-12-05,103,8
CA-2018-122595,GM-14455,2018-12-14,2018-12-20,103,2.03
CA-2018-122644,SF-20965,2018-11-12,2018-11-17,103,10.85
CA-2018-122693,NH-18610,2018-02-19,2018-02-21,104,1245.86
CA-2018-122700,LT-17110,2018-11-26,2018-11-30,103,220.75
CA-2018-122707,EB-13750,2018-04-16,2018-04-18,101,25.98
CA-2018-122735,BD-11320,2018-04-12,2018-04-15,104,29.7
CA-2018-122763,HG-14845,2018-03-20,2018-03-20,102,56.7
CA-2018-122770,EP-13915,2018-12-13,2018-12-18,103,8.64
CA-2018-122798,SV-20935,2018-12-28,2019-01-01,103,4.28
CA-2018-122945,MB-18085,2018-11-16,2018-11-22,103,17.31
CA-2018-122987,SJ-20215,2018-08-16,2018-08-16,102,13.43
CA-2018-122994,MV-17485,2018-02-06,2018-02-09,101,359.97
CA-2018-123001,AW-10840,2018-09-02,2018-09-08,103,9.4
CA-2018-123022,SC-20050,2018-09-03,2018-09-08,103,82.56
CA-2018-123029,BT-11530,2018-09-30,2018-10-02,104,159.98
CA-2018-123036,HA-14905,2018-09-10,2018-09-17,103,37.06
CA-2018-123043,AH-10195,2018-08-24,2018-08-29,103,3.74
CA-2018-123071,CC-12550,2018-12-03,2018-12-06,101,10.37
CA-2018-123085,EJ-13720,2018-03-03,2018-03-08,103,170.35
CA-2018-123134,DW-13585,2018-05-02,2018-05-07,103,129.93
CA-2018-123239,MG-18145,2018-07-27,2018-07-31,104,91.03
CA-2018-123246,AJ-10960,2018-10-17,2018-10-19,104,10.64
CA-2018-123351,KT-16480,2018-09-21,2018-09-25,103,80.48
CA-2018-123372,DG-13300,2018-11-28,2018-12-02,103,79.96
CA-2018-123491,JK-15205,2018-10-30,2018-11-05,103,7.42
CA-2018-123624,SE-20110,2018-11-13,2018-11-17,104,82.95
CA-2018-123638,MA-17995,2018-06-27,2018-07-04,103,191.65
CA-2018-123659,MN-17935,2018-02-10,2018-02-13,101,23.12
CA-2018-123687,KC-16675,2018-05-26,2018-05-29,101,25.76
CA-2018-123701,PG-18820,2018-11-24,2018-11-27,101,27.76
CA-2018-123778,BS-11755,2018-09-23,2018-09-30,103,25.82
CA-2018-123967,SF-20200,2018-11-01,2018-11-03,104,25.12
CA-2018-123981,RW-19630,2018-10-02,2018-10-08,103,65.99
CA-2018-124086,MP-18175,2018-02-10,2018-02-14,103,203.98
CA-2018-124114,RS-19765,2018-03-02,2018-03-02,102,0.56
CA-2018-124191,TS-21610,2018-06-12,2018-06-14,104,8.86
CA-2018-124205,TC-21145,2018-09-15,2018-09-19,103,47.4
CA-2018-124261,JE-15715,2018-11-14,2018-11-19,103,34.24
CA-2018-124296,CS-12355,2018-12-24,2018-12-28,103,232.88
CA-2018-124401,RD-19900,2018-09-07,2018-09-12,103,37.68
CA-2018-124436,SA-20830,2018-03-19,2018-03-22,104,14.62
CA-2018-124576,HK-14890,2018-08-01,2018-08-04,104,54.9
CA-2018-124597,AS-10630,2018-04-30,2018-05-05,103,4.61
CA-2018-124674,JB-16000,2018-11-17,2018-11-23,103,327.73
CA-2018-124716,BD-11560,2018-03-27,2018-03-31,103,11.94
CA-2018-124744,EH-14125,2018-06-21,2018-06-25,103,6.24
CA-2018-124765,HZ-14950,2018-11-25,2018-11-30,103,723.92
CA-2018-124828,YS-21880,2018-07-03,2018-07-04,101,9.55
CA-2018-124898,DB-12910,2018-09-11,2018-09-15,103,184.66
CA-2018-124940,DK-13090,2018-02-21,2018-02-26,103,47.9
CA-2018-125101,SH-19975,2018-03-06,2018-03-10,104,67.78
CA-2018-125115,RD-19930,2018-04-10,2018-04-10,102,10.37
CA-2018-125199,HM-14860,2018-10-19,2018-10-25,103,23.68
CA-2018-125269,AF-10870,2018-04-24,2018-04-30,103,10.43
CA-2018-125290,CC-12430,2018-11-06,2018-11-10,104,13.9
CA-2018-125367,NM-18445,2018-07-23,2018-07-30,103,13.92
CA-2018-125381,SG-20605,2018-04-25,2018-04-27,104,107.97
CA-2018-125388,MP-17965,2018-10-19,2018-10-23,103,32.7
CA-2018-125451,AH-10075,2018-10-23,2018-10-24,101,2.22
CA-2018-125472,BD-11725,2018-05-30,2018-05-31,101,3.89
CA-2018-125640,DD-13570,2018-07-25,2018-07-29,103,3.3
CA-2018-125745,DV-13045,2018-06-30,2018-07-04,103,19.52
CA-2018-125752,EH-14125,2018-07-31,2018-08-04,103,41.42
CA-2018-125878,MH-18025,2018-02-25,2018-03-02,103,1.79
CA-2018-125913,JO-15145,2018-01-16,2018-01-16,102,27.92
CA-2018-125990,JS-16030,2018-10-19,2018-10-23,103,39.62
CA-2018-126046,JC-16105,2018-11-03,2018-11-07,103,12.39
CA-2018-126067,KN-16705,2018-08-28,2018-09-03,103,5.56
CA-2018-126074,RF-19735,2018-10-02,2018-10-06,103,2.88
CA-2018-126123,AG-10765,2018-10-14,2018-10-18,103,13.46
CA-2018-126144,GM-14680,2018-07-31,2018-08-05,103,285.58
CA-2018-126221,CC-12430,2018-12-30,2019-01-05,103,209.3
CA-2018-126242,MC-18100,2018-11-19,2018-11-24,103,18.7
CA-2018-126354,SC-20380,2018-02-03,2018-02-08,103,3.88
CA-2018-126382,HK-14890,2018-06-03,2018-06-07,103,35.17
CA-2018-126396,AR-10345,2018-09-08,2018-09-12,104,85.2
CA-2018-126438,AR-10345,2018-09-10,2018-09-13,101,14.88
CA-2018-126536,NK-18490,2018-10-12,2018-10-14,101,0.99
CA-2018-126550,RD-19720,2018-03-29,2018-04-02,104,81.4
CA-2018-126634,AB-10165,2018-03-30,2018-04-01,104,94.2
CA-2018-126662,AB-10255,2018-07-17,2018-07-21,103,479.98
CA-2018-126676,FH-14365,2018-09-29,2018-10-01,101,7.98
CA-2018-126718,KT-16480,2018-04-29,2018-05-04,103,4.91
CA-2018-126774,SH-20395,2018-04-15,2018-04-17,101,4.89
CA-2018-126788,AB-10105,2018-06-05,2018-06-06,101,470.38
CA-2018-126865,NP-18325,2018-12-05,2018-12-07,104,92.94
CA-2018-126914,JE-15715,2018-06-15,2018-06-19,103,77.73
CA-2018-126928,GZ-14470,2018-09-17,2018-09-23,103,34.05
CA-2018-126956,GT-14710,2018-08-21,2018-08-28,103,15.28
CA-2018-127026,MH-18115,2018-01-21,2018-01-27,103,14.4
CA-2018-127096,CS-12400,2018-09-15,2018-09-17,104,300.9
CA-2018-127117,HM-14860,2018-04-14,2018-04-19,103,74.45
CA-2018-127180,TA-21385,2018-10-22,2018-10-24,101,52.99
CA-2018-127264,SA-20830,2018-04-03,2018-04-05,101,7.06
CA-2018-127285,MM-18055,2018-10-30,2018-11-06,103,13.9
CA-2018-127306,BH-11710,2018-01-14,2018-01-18,103,2.51
CA-2018-127313,RA-19285,2018-12-01,2018-12-04,101,37.39
CA-2018-127397,ES-14080,2018-02-24,2018-02-28,103,123.92
CA-2018-127432,AD-10180,2018-01-22,2018-01-27,103,11.96
CA-2018-127460,FG-14260,2018-07-10,2018-07-14,103,298.46
CA-2018-127474,RD-19810,2018-02-03,2018-02-07,104,5.18
CA-2018-127516,EH-14005,2018-12-28,2019-01-03,103,64.78
CA-2018-127621,RE-19450,2018-03-03,2018-03-07,103,26.88
CA-2018-127656,NW-18400,2018-07-11,2018-07-17,103,30.32
CA-2018-127705,AB-10255,2018-06-02,2018-06-06,103,2.97
CA-2018-127712,MG-17890,2018-08-31,2018-09-05,103,6.21
CA-2018-127726,SS-20410,2018-09-11,2018-09-13,104,14.2
CA-2018-127782,TH-21115,2018-11-02,2018-11-06,103,3.31
CA-2018-127803,ND-18460,2018-05-19,2018-05-23,103,26.16
CA-2018-127922,SH-19975,2018-10-27,2018-11-03,103,8.45
CA-2018-127929,FM-14215,2018-12-23,2018-12-27,103,181.95
CA-2018-128041,RW-19540,2018-09-01,2018-09-01,102,283.56
CA-2018-128076,BO-11350,2018-02-02,2018-02-07,103,30.96
CA-2018-128160,MM-17920,2018-12-19,2018-12-24,104,36.67
CA-2018-128265,VW-21775,2018-11-17,2018-11-22,104,1247.64
CA-2018-128300,RS-19765,2018-11-24,2018-11-26,104,79.1
CA-2018-128328,PO-18865,2018-08-05,2018-08-09,103,79.78
CA-2018-128335,JA-15970,2018-09-29,2018-10-05,103,23.34
CA-2018-128363,DC-12850,2018-08-13,2018-08-18,103,1.58
CA-2018-128370,FH-14275,2018-09-10,2018-09-10,102,7.18
CA-2018-128426,JK-15730,2018-10-07,2018-10-11,103,4.24
CA-2018-128475,SC-20680,2018-08-26,2018-09-01,103,71.98
CA-2018-128629,BP-11155,2018-07-10,2018-07-14,104,18.84
CA-2018-128699,ND-18370,2018-12-03,2018-12-05,104,47.99
CA-2018-128734,JL-15175,2018-12-24,2018-12-31,103,8.54
CA-2018-128755,MK-18160,2018-05-04,2018-05-08,103,9.11
CA-2018-128769,DM-12955,2018-09-07,2018-09-12,103,81.57
CA-2018-128783,TG-21640,2018-09-07,2018-09-07,102,113.52
CA-2018-128853,JM-15250,2018-04-21,2018-04-23,101,908.82
CA-2018-128944,KH-16330,2018-06-19,2018-06-21,104,38.78
CA-2018-128965,PS-18760,2018-04-17,2018-04-22,103,7.38
CA-2018-129000,SZ-20035,2018-11-25,2018-11-27,104,501.81
CA-2018-129021,PO-18850,2018-08-23,2018-08-26,104,2.78
CA-2018-129028,GB-14530,2018-04-01,2018-04-03,101,127.95
CA-2018-129294,KD-16615,2018-03-16,2018-03-21,103,19.68
CA-2018-129357,KB-16585,2018-05-14,2018-05-19,103,64.4
CA-2018-129378,NS-18505,2018-10-01,2018-10-02,101,1.44
CA-2018-129462,JE-15745,2018-06-16,2018-06-21,104,65.99
CA-2018-129490,SJ-20125,2018-09-26,2018-09-30,103,419.14
CA-2018-129567,CL-12565,2018-03-17,2018-03-21,104,17.46
CA-2018-129581,KN-16390,2018-12-11,2018-12-18,103,128.85
CA-2018-129707,LH-16750,2018-04-25,2018-04-29,103,8.9
CA-2018-129805,HM-14860,2018-12-28,2019-01-02,103,7.4
CA-2018-129833,HF-14995,2018-12-09,2018-12-15,103,10.4
CA-2018-129910,ME-17320,2018-03-30,2018-04-03,103,59.76
CA-2018-130036,BP-11185,2018-08-27,2018-08-27,102,12.67
CA-2018-130043,BB-11545,2018-09-15,2018-09-19,103,31.87
CA-2018-130106,VF-21715,2018-05-22,2018-05-26,103,2.78
CA-2018-130141,HA-14905,2018-10-22,2018-10-24,104,3.17
CA-2018-130148,NK-18490,2018-09-24,2018-09-28,104,7.3
CA-2018-130211,BD-11620,2018-10-22,2018-10-22,102,248.98
CA-2018-130309,GB-14575,2018-12-17,2018-12-21,103,544.38
CA-2018-130351,RB-19570,2018-12-05,2018-12-08,101,38.9
CA-2018-130386,NG-18430,2018-11-12,2018-11-18,103,16.06
CA-2018-130505,NF-18385,2018-10-12,2018-10-12,102,673.34
CA-2018-130526,GT-14755,2018-11-26,2018-11-29,101,33.57
CA-2018-130631,BS-11755,2018-12-29,2019-01-02,103,19.6
CA-2018-130715,CY-12745,2018-09-16,2018-09-20,103,17.9
CA-2018-130764,JO-15145,2018-10-27,2018-10-28,101,95.84
CA-2018-130771,LA-16780,2018-07-29,2018-08-03,103,2.9
CA-2018-130834,JM-16195,2018-11-03,2018-11-06,104,16.27
CA-2018-130841,MH-17620,2018-07-28,2018-08-01,103,9.98
CA-2018-130904,HM-14980,2018-04-11,2018-04-16,103,1.75
CA-2018-130967,EB-13870,2018-03-10,2018-03-16,103,53.98
CA-2018-131016,DC-12850,2018-09-18,2018-09-20,101,8.93
CA-2018-131037,TM-21490,2018-08-22,2018-08-23,101,210.01
CA-2018-131156,KH-16360,2018-04-03,2018-04-07,103,25.47
CA-2018-131212,AB-10165,2018-12-05,2018-12-09,103,14.98
CA-2018-131233,CS-12355,2018-04-14,2018-04-19,103,10.78
CA-2018-131254,NC-18415,2018-11-19,2018-11-21,101,13.04
CA-2018-131282,CB-12025,2018-02-05,2018-02-08,104,7.12
CA-2018-131303,EP-13915,2018-11-28,2018-12-02,103,62.65
CA-2018-131366,SC-20440,2018-11-24,2018-11-29,103,89.99
CA-2018-131492,HH-15010,2018-10-19,2018-10-24,104,8.96
CA-2018-131618,LS-17200,2018-06-17,2018-06-20,101,2.3
CA-2018-131625,BN-11515,2018-09-01,2018-09-05,104,114.9
CA-2018-131632,AH-10120,2018-10-31,2018-11-04,103,5.25
CA-2018-131653,RD-19585,2018-01-29,2018-02-05,103,5.22
CA-2018-131695,RA-19285,2018-06-30,2018-07-06,103,22.23
CA-2018-131807,GG-14650,2018-10-05,2018-10-10,103,7.99
CA-2018-131828,CS-11845,2018-02-11,2018-02-13,104,88.78
CA-2018-131954,DS-13030,2018-01-21,2018-01-25,103,18.72
CA-2018-132122,JH-15820,2018-07-09,2018-07-14,103,228.92
CA-2018-132178,DB-12970,2018-05-03,2018-05-08,104,69.52
CA-2018-132185,DB-13615,2018-11-27,2018-12-02,103,8.76
CA-2018-132199,BO-11350,2018-05-03,2018-05-08,103,8
CA-2018-132213,PN-18775,2018-04-25,2018-04-26,101,42.05
CA-2018-132234,MY-17380,2018-10-16,2018-10-18,101,547.3
CA-2018-132262,ML-18265,2018-09-21,2018-09-23,101,71.98
CA-2018-132290,MD-17350,2018-03-10,2018-03-14,103,933.41
CA-2018-132339,JB-15400,2018-08-19,2018-08-23,103,387.99
CA-2018-132346,PK-19075,2018-11-07,2018-11-11,103,100.94
CA-2018-132353,DB-13060,2018-09-15,2018-09-17,101,323.98
CA-2018-132430,CP-12085,2018-10-09,2018-10-11,101,45.89
CA-2018-132437,EM-14095,2018-09-08,2018-09-13,104,65.12
